customer_id,purchase_amount,category,purchase_date,quantity,age,location,customer_tenure_months,income_level,month,day_of_week,hour,satisfaction_score
42,116.4,Fashion,2023-02-13,4,37,Urban,1,Low,2,Monday,0,30
42,671.09,Electronics,2023-06-15,1,37,Urban,1,Medium,6,Thursday,0,48
42,325.3,Sports,2023-02-01,4,37,Urban,1,Medium,2,Wednesday,0,33
42,288.96,Electronics,2023-01-09,1,37,Urban,1,Medium,1,Monday,0,17
42,114.43,Home & Garden,2023-06-08,3,37,Urban,1,Low,6,Thursday,0,55
42,308.59,Electronics,2023-02-23,3,37,Urban,1,Low,2,Thursday,0,33
42,170.27,Electronics,2023-01-20,2,37,Urban,1,High,1,Friday,0,34
42,134.06,Sports,2023-01-19,4,37,Urban,1,High,1,Thursday,0,25
42,38.75,Books,2023-03-14,2,37,Urban,1,Low,3,Tuesday,0,38
42,308.92,Electronics,2023-05-12,3,37,Urban,1,Low,5,Friday,0,42
42,83.77,Fashion,2023-01-26,1,37,Urban,1,High,1,Thursday,0,15
42,129.4,Fashion,2023-01-06,2,37,Urban,1,High,1,Friday,0,33
43,173.71,Home & Garden,2023-02-26,3,33,Suburban,17,nan,2,Sunday,0,41
43,213.48,Home & Garden,2023-01-19,2,33,Suburban,17,Low,1,Thursday,0,45
43,94.15,Fashion,2023-04-10,4,33,Suburban,17,Medium,4,Monday,0,38
43,37.87,Books,2023-09-28,3,33,Suburban,17,Low,9,Thursday,0,38
43,112.21,Fashion,2023-05-25,3,33,Suburban,17,Medium,5,Thursday,0,26
43,111.4,Fashion,2023-01-02,1,33,Suburban,17,Low,1,Monday,0,19
43,34.68,Home & Garden,2023-03-24,1,33,Suburban,17,Low,3,Friday,0,27
43,211.26,Home & Garden,2023-01-02,4,33,Suburban,17,Low,1,Monday,0,21
43,451.74,Electronics,2023-06-22,4,33,Suburban,17,High,6,Thursday,0,30
43,413.82,Electronics,2023-06-06,2,33,Suburban,17,Medium,6,Tuesday,0,29
43,17.34,Books,2023-08-03,3,33,Suburban,17,Medium,8,Thursday,0,20
43,36.57,Home & Garden,2023-06-12,3,33,Suburban,17,High,6,Monday,0,35
44,111.32,Sports,2023-07-08,4,30,Urban,0,High,7,Saturday,0,21
44,786.28,Electronics,2023-03-14,2,30,Urban,0,Medium,3,Tuesday,0,62
44,498.66,Sports,2023-02-08,3,30,Urban,0,nan,2,Wednesday,0,48
44,114.9,Home & Garden,2023-01-08,2,30,Urban,0,Medium,1,Sunday,0,43
44,245.51,Sports,2023-04-17,3,30,Urban,0,Low,4,Monday,0,27
44,123.08,Home & Garden,2023-07-04,1,30,Urban,0,nan,7,Tuesday,0,34
44,538.37,Sports,2023-01-05,4,30,Urban,0,Low,1,Thursday,0,29
44,487.79,Electronics,2023-05-20,3,30,Urban,0,Medium,5,Saturday,0,40
44,283.46,Fashion,2023-05-05,3,30,Urban,0,Medium,5,Friday,0,17
44,117.61,Sports,2023-05-19,1,30,Urban,0,Medium,5,Friday,0,42
44,138.45,Home & Garden,2023-07-11,1,30,Urban,0,Medium,7,Tuesday,0,25
44,75.24,Fashion,2023-05-05,4,30,Urban,0,Low,5,Friday,0,34
45,18.6,Books,2023-08-27,4,18,Urban,0,Medium,8,Sunday,0,35
45,174.43,Home & Garden,2023-02-18,2,18,Urban,0,High,2,Saturday,0,27
45,192.53,Fashion,2023-03-21,1,18,Urban,0,Low,3,Tuesday,0,25
45,282.63,Home & Garden,2023-02-09,1,18,Urban,0,Medium,2,Thursday,0,33
45,244.98,Sports,2023-04-17,3,18,Urban,0,Low,4,Monday,0,42
45,139.15,Fashion,2023-05-31,3,18,Urban,0,High,5,Wednesday,0,30
45,392.49,Sports,2023-01-17,4,18,Urban,0,High,1,Tuesday,0,42
45,397.99,Electronics,2023-02-23,4,18,Urban,0,High,2,Thursday,0,44
45,249.93,Home & Garden,2023-07-15,4,18,Urban,0,Low,7,Saturday,0,32
45,723.44,Electronics,2023-02-09,1,18,Urban,0,Low,2,Thursday,0,41
45,43.02,Books,2023-01-29,2,18,Urban,0,Low,1,Sunday,0,32
45,38.05,Books,2023-02-09,3,18,Urban,0,Low,2,Thursday,0,42
46,28.63,Books,2023-02-06,1,24,Urban,4,Medium,2,Monday,0,27
46,770.87,Electronics,2023-07-09,2,24,Urban,4,nan,7,Sunday,0,54
46,37.21,Home & Garden,2023-01-02,3,24,Urban,4,Medium,1,Monday,0,33
47,43.5,Sports,2023-04-07,3,28,Urban,8,nan,4,Friday,0,23
47,193.02,Home & Garden,2023-03-30,1,28,Urban,8,Low,3,Thursday,0,32
47,495.57,Sports,2023-02-28,2,28,Urban,8,nan,2,Tuesday,0,27
47,25.57,Books,2023-04-01,4,28,Urban,8,Low,4,Saturday,0,16
48,148.75,Home & Garden,2023-03-10,2,50,Rural,17,nan,3,Friday,0,38
48,395.88,Electronics,2023-03-12,4,50,Rural,17,Low,3,Sunday,0,44
48,252.36,Home & Garden,2023-07-19,4,50,Rural,17,nan,7,Wednesday,0,34
48,62.7,Home & Garden,2023-04-28,3,50,Rural,17,Low,4,Friday,0,31
48,536.48,Electronics,2023-01-17,4,50,Rural,17,Medium,1,Tuesday,0,33
48,221.57,Sports,2023-01-05,2,50,Rural,17,Medium,1,Thursday,0,35
48,678.03,Electronics,2023-01-02,4,50,Rural,17,Medium,1,Monday,0,61
48,507.27,Electronics,2023-07-02,2,50,Rural,17,High,7,Sunday,0,49
48,481.44,Sports,2023-03-09,2,50,Rural,17,nan,3,Thursday,0,37
49,185.84,Fashion,2023-03-31,4,40,Urban,13,Medium,3,Friday,0,31
50,35.22,Fashion,2023-08-01,4,18,Suburban,7,High,8,Tuesday,0,26
51,49.05,Books,2023-02-17,3,39,Urban,3,Low,2,Friday,0,16
51,2270.94,Electronics,2023-04-08,3,39,Urban,3,Medium,4,Saturday,0,65
51,398.76,Electronics,2023-01-07,4,39,Urban,3,Medium,1,Saturday,0,43
51,56.83,Sports,2023-06-19,4,39,Urban,3,High,6,Monday,0,21
52,94.92,Fashion,2023-03-06,2,29,Suburban,70,Medium,3,Monday,0,28
52,33.47,Fashion,2023-03-17,1,29,Suburban,70,High,3,Friday,0,19
52,775.82,Electronics,2023-02-02,4,29,Suburban,70,Low,2,Thursday,0,51
52,107.98,Home & Garden,2023-01-27,4,29,Suburban,70,Low,1,Friday,0,19
52,66.16,Fashion,2023-04-23,4,29,Suburban,70,Medium,4,Sunday,0,37
52,124.99,Sports,2023-01-16,4,29,Suburban,70,Medium,1,Monday,0,42
53,169.28,Fashion,2023-04-07,2,24,Suburban,6,Low,4,Friday,0,29
53,29.14,Books,2023-02-06,4,24,Suburban,6,Low,2,Monday,0,23
53,15.9,Home & Garden,2023-07-28,1,24,Suburban,6,High,7,Friday,0,35
53,357.55,Fashion,2023-03-03,1,24,Suburban,6,Low,3,Friday,0,52
53,480.72,Electronics,2023-05-31,3,24,Suburban,6,High,5,Wednesday,0,51
53,76.5,Fashion,2023-07-03,1,24,Suburban,6,Low,7,Monday,0,30
53,1725.24,Electronics,2023-03-05,1,24,Suburban,6,Low,3,Sunday,0,51
53,254.51,Sports,2023-02-14,3,24,Suburban,6,Medium,2,Tuesday,0,32
53,42.18,Fashion,2023-02-23,4,24,Suburban,6,Medium,2,Thursday,0,13
53,45.6,Books,2023-03-13,1,24,Suburban,6,Medium,3,Monday,0,25
53,434.67,Electronics,2023-02-21,4,24,Suburban,6,Medium,2,Tuesday,0,42
53,606.2,Electronics,2023-01-15,4,24,Suburban,6,Low,1,Sunday,0,37
53,103.52,Sports,2023-03-09,2,24,Suburban,6,High,3,Thursday,0,25
53,182.57,Fashion,2023-03-27,3,24,Suburban,6,Medium,3,Monday,0,32
53,639.23,Electronics,2023-10-07,4,24,Suburban,6,Medium,10,Saturday,0,38
53,111.18,Home & Garden,2023-03-27,1,24,Suburban,6,High,3,Monday,0,39
53,344.56,Sports,2023-01-25,2,24,Suburban,6,High,1,Wednesday,0,22
53,143.59,Sports,2023-01-01,3,24,Suburban,6,Medium,1,Sunday,0,37
53,162.67,Fashion,2023-05-19,2,24,Suburban,6,High,5,Friday,0,32
53,242.7,Sports,2023-01-10,2,24,Suburban,6,nan,1,Tuesday,0,38
53,190.73,Fashion,2023-04-05,3,24,Suburban,6,Medium,4,Wednesday,0,19
53,161.45,Fashion,2023-01-01,4,24,Suburban,6,Low,1,Sunday,0,41
53,576.87,Electronics,2023-05-23,3,24,Suburban,6,nan,5,Tuesday,0,45
53,578.06,Electronics,2023-02-17,2,24,Suburban,6,Low,2,Friday,0,56
53,91.65,Fashion,2023-02-11,4,24,Suburban,6,Low,2,Saturday,0,23
53,190.31,Home & Garden,2023-03-13,3,24,Suburban,6,Medium,3,Monday,0,27
53,27.94,Books,2023-02-27,2,24,Suburban,6,High,2,Monday,0,12
53,647.01,Electronics,2023-01-25,4,24,Suburban,6,nan,1,Wednesday,0,33
53,369.18,Sports,2023-04-04,4,24,Suburban,6,Medium,4,Tuesday,0,50
53,64.45,Home & Garden,2023-06-11,2,24,Suburban,6,nan,6,Sunday,0,34
53,228.97,Home & Garden,2023-05-29,4,24,Suburban,6,Low,5,Monday,0,26
53,141.93,Fashion,2023-09-22,2,24,Suburban,6,Low,9,Friday,0,33
53,77.25,Fashion,2023-02-26,4,24,Suburban,6,Medium,2,Sunday,0,30
53,262.1,Electronics,2023-02-04,1,24,Suburban,6,nan,2,Saturday,0,15
53,242.44,Home & Garden,2023-04-01,2,24,Suburban,6,Medium,4,Saturday,0,16
53,69.81,Home & Garden,2023-04-07,1,24,Suburban,6,Low,4,Friday,0,42
53,159.3,Home & Garden,2023-09-02,4,24,Suburban,6,Low,9,Saturday,0,40
53,102.01,Fashion,2023-03-20,4,24,Suburban,6,Low,3,Monday,0,16
54,403.59,Sports,2023-01-31,2,44,Suburban,7,Medium,1,Tuesday,0,35
54,751.61,Electronics,2023-02-16,4,44,Suburban,7,Low,2,Thursday,0,36
55,154.65,Sports,2023-03-01,3,50,Urban,2,nan,3,Wednesday,0,43
55,86.01,Fashion,2023-08-24,4,50,Urban,2,Medium,8,Thursday,0,35
55,51.89,Fashion,2023-01-13,3,50,Urban,2,High,1,Friday,0,19
55,55.16,Electronics,2023-04-19,2,50,Urban,2,Low,4,Wednesday,0,32
55,174.1,Fashion,2023-05-22,4,50,Urban,2,Low,5,Monday,0,32
55,380.04,Electronics,2023-10-09,1,50,Urban,2,Medium,10,Monday,0,36
55,697.35,Electronics,2023-01-20,1,50,Urban,2,High,1,Friday,0,37
55,137.69,Electronics,2023-10-27,2,50,Urban,2,Medium,10,Friday,0,32
55,373.59,Sports,2023-03-29,2,50,Urban,2,High,3,Wednesday,0,28
55,44.22,Books,2023-01-02,3,50,Urban,2,High,1,Monday,0,18
55,39.05,Fashion,2023-03-16,4,50,Urban,2,Low,3,Thursday,0,18
55,132.09,Home & Garden,2023-10-13,4,50,Urban,2,Low,10,Friday,0,21
55,243.28,Home & Garden,2023-03-28,3,50,Urban,2,High,3,Tuesday,0,38
55,14.75,Books,2023-01-25,1,50,Urban,2,Medium,1,Wednesday,0,34
55,184.53,Home & Garden,2023-01-04,2,50,Urban,2,Low,1,Wednesday,0,47
55,166.7,Home & Garden,2023-01-19,3,50,Urban,2,Medium,1,Thursday,0,30
55,19.85,Books,2023-06-07,3,50,Urban,2,Medium,6,Wednesday,0,37
55,97.62,Fashion,2023-01-06,4,50,Urban,2,nan,1,Friday,0,32
55,569.01,Electronics,2023-01-26,3,50,Urban,2,Low,1,Thursday,0,43
55,239.64,Electronics,2023-02-14,1,50,Urban,2,Low,2,Tuesday,0,42
55,107.33,Electronics,2023-06-07,2,50,Urban,2,Medium,6,Wednesday,0,37
55,296.13,Electronics,2023-01-09,1,50,Urban,2,High,1,Monday,0,36
55,43.64,Books,2023-02-17,1,50,Urban,2,Medium,2,Friday,0,24
56,256.82,Electronics,2023-01-02,1,48,Urban,19,nan,1,Monday,0,37
57,25.88,Fashion,2023-02-22,2,22,Urban,14,High,2,Wednesday,0,44
58,746.08,Electronics,2023-01-26,4,30,Rural,2,Medium,1,Thursday,0,44
58,598.09,Home & Garden,2023-04-15,4,30,Rural,2,Low,4,Saturday,0,36
58,348.64,Sports,2023-01-05,4,30,Rural,2,Medium,1,Thursday,0,44
58,27.53,Books,2023-11-24,3,30,Rural,2,High,11,Friday,0,16
59,12.8,Books,2023-01-21,3,39,Suburban,1,High,1,Saturday,0,26
59,455.94,Sports,2023-01-25,4,39,Suburban,1,nan,1,Wednesday,0,28
59,75.91,Books,2023-12-13,3,39,Suburban,1,Medium,12,Wednesday,0,30
59,284.79,Electronics,2023-01-06,4,39,Suburban,1,Medium,1,Friday,0,47
59,123.19,Home & Garden,2023-02-03,2,39,Suburban,1,Low,2,Friday,0,38
59,204.82,Fashion,2023-02-20,2,39,Suburban,1,Low,2,Monday,0,14
59,269.67,Home & Garden,2023-01-01,4,39,Suburban,1,Low,1,Sunday,0,28
59,62.69,Fashion,2023-05-27,2,39,Suburban,1,Low,5,Saturday,0,16
59,171.96,Fashion,2023-03-14,1,39,Suburban,1,Medium,3,Tuesday,0,43
59,123.15,Fashion,2023-01-05,3,39,Suburban,1,Medium,1,Thursday,0,26
59,21.15,Fashion,2023-12-04,4,39,Suburban,1,Medium,12,Monday,0,31
59,596.28,Electronics,2023-04-22,2,39,Suburban,1,Medium,4,Saturday,0,41
59,284.83,Home & Garden,2023-06-02,3,39,Suburban,1,Medium,6,Friday,0,37
59,119.33,Books,2023-04-18,1,39,Suburban,1,Medium,4,Tuesday,0,3
60,132.1,Fashion,2023-02-06,4,49,Rural,13,Low,2,Monday,0,35
60,170.17,Electronics,2023-02-24,1,49,Rural,13,nan,2,Friday,0,27
60,379.55,Fashion,2023-01-11,1,49,Rural,13,Low,1,Wednesday,0,45
60,546.29,Electronics,2023-01-18,3,49,Rural,13,nan,1,Wednesday,0,41
60,21.76,Home & Garden,2024-01-03,3,49,Rural,13,Medium,1,Wednesday,0,36
60,223.61,Electronics,2023-09-18,2,49,Rural,13,Medium,9,Monday,0,26
60,68.73,Fashion,2023-02-19,1,49,Rural,13,Low,2,Sunday,0,19
60,485.88,Home & Garden,2023-02-06,4,49,Rural,13,Low,2,Monday,0,47
60,125.9,Fashion,2023-12-31,2,49,Rural,13,Medium,12,Sunday,0,37
60,69.54,Fashion,2023-02-01,3,49,Rural,13,High,2,Wednesday,0,33
60,227.41,Sports,2023-06-13,1,49,Rural,13,Low,6,Tuesday,0,36
60,219.56,Electronics,2023-09-24,4,49,Rural,13,Medium,9,Sunday,0,38
60,238.78,Sports,2023-07-24,2,49,Rural,13,Low,7,Monday,0,21
61,44.83,Books,2023-05-11,3,27,Urban,12,Medium,5,Thursday,0,41
61,354.56,Sports,2023-01-25,1,27,Urban,12,nan,1,Wednesday,0,34
61,40.41,Books,2023-01-17,2,27,Urban,12,High,1,Tuesday,0,29
61,218.66,Sports,2023-01-19,2,27,Urban,12,Medium,1,Thursday,0,29
61,302.8,Sports,2023-06-12,3,27,Urban,12,Low,6,Monday,0,10
61,23.79,Books,2023-02-07,1,27,Urban,12,Low,2,Tuesday,0,36
61,132.22,Home & Garden,2023-04-22,1,27,Urban,12,nan,4,Saturday,0,22
61,344.72,Sports,2023-02-20,4,27,Urban,12,Low,2,Monday,0,37
61,117.74,Home & Garden,2023-02-01,2,27,Urban,12,High,2,Wednesday,0,23
61,49.7,Books,2024-03-21,3,27,Urban,12,Medium,3,Thursday,0,27
61,162.89,Fashion,2023-03-28,1,27,Urban,12,nan,3,Tuesday,0,28
62,98.19,Fashion,2023-04-07,4,32,Suburban,3,Medium,4,Friday,0,23
62,425.53,Electronics,2023-01-03,3,32,Suburban,3,Medium,1,Tuesday,0,35
62,94.5,Home & Garden,2023-01-11,3,32,Suburban,3,Medium,1,Wednesday,0,26
62,114.25,Fashion,2023-03-05,3,32,Suburban,3,nan,3,Sunday,0,21
63,162.46,Fashion,2023-03-13,3,18,Rural,36,nan,3,Monday,0,44
63,211.53,Fashion,2023-01-15,3,18,Rural,36,High,1,Sunday,0,25
63,180.12,Fashion,2023-05-26,2,18,Rural,36,High,5,Friday,0,38
63,25.64,Sports,2023-01-16,4,18,Rural,36,Medium,1,Monday,0,37
63,28.56,Books,2023-02-09,4,18,Rural,36,High,2,Thursday,0,39
63,539.18,Electronics,2023-04-16,1,18,Rural,36,High,4,Sunday,0,34
63,1787.26,Electronics,2023-02-11,2,18,Rural,36,Medium,2,Saturday,0,59
63,746.64,Electronics,2023-03-04,1,18,Rural,36,Medium,3,Saturday,0,41
63,34.69,Fashion,2023-01-03,4,18,Rural,36,Medium,1,Tuesday,0,35
64,195.52,Home & Garden,2023-02-20,3,18,Urban,1,Medium,2,Monday,0,31
64,306.21,Sports,2023-01-03,1,18,Urban,1,High,1,Tuesday,0,39
64,118.41,Fashion,2023-01-14,2,18,Urban,1,Medium,1,Saturday,0,29
64,93.19,Fashion,2023-05-06,4,18,Urban,1,Low,5,Saturday,0,42
65,312.6,Sports,2023-07-01,4,47,Urban,6,Medium,7,Saturday,0,35
66,179.77,Sports,2023-02-28,2,55,Suburban,34,Low,2,Tuesday,0,31
66,178.68,Sports,2023-03-23,3,55,Suburban,34,Medium,3,Thursday,0,36
66,464.02,Sports,2023-03-11,1,55,Suburban,34,nan,3,Saturday,0,54
66,45.77,Books,2023-02-04,2,55,Suburban,34,Medium,2,Saturday,0,24
66,15.01,Home & Garden,2023-02-14,3,55,Suburban,34,High,2,Tuesday,0,40
66,48.31,Books,2023-03-14,2,55,Suburban,34,Low,3,Tuesday,0,22
66,338.03,Electronics,2024-03-25,3,55,Suburban,34,nan,3,Monday,0,36
66,342.42,Electronics,2023-01-15,4,55,Suburban,34,Medium,1,Sunday,0,28
66,251.47,Home & Garden,2023-02-21,2,55,Suburban,34,Low,2,Tuesday,0,30
67,246.56,Home & Garden,2023-02-06,1,33,Suburban,6,Medium,2,Monday,0,27
67,141.05,Fashion,2023-02-07,3,33,Suburban,6,nan,2,Tuesday,0,39
68,49.08,Home & Garden,2023-01-30,3,50,Suburban,12,Low,1,Monday,0,25
69,191.46,Home & Garden,2023-01-03,2,40,Urban,6,Medium,1,Tuesday,0,38
69,235.44,Sports,2023-07-09,3,40,Urban,6,nan,7,Sunday,0,28
69,286.75,Sports,2023-02-03,3,40,Urban,6,Low,2,Friday,0,34
69,94.19,Home & Garden,2023-04-16,4,40,Urban,6,Medium,4,Sunday,0,46
69,181.89,Home & Garden,2023-01-27,2,40,Urban,6,Medium,1,Friday,0,25
69,376.66,Fashion,2023-04-27,2,40,Urban,6,Medium,4,Thursday,0,29
69,171.19,Sports,2023-08-17,4,40,Urban,6,Medium,8,Thursday,0,30
69,53.67,Home & Garden,2023-01-08,3,40,Urban,6,Low,1,Sunday,0,30
69,49.86,Books,2023-05-28,4,40,Urban,6,High,5,Sunday,0,37
69,283.35,Home & Garden,2023-05-12,4,40,Urban,6,Low,5,Friday,0,35
70,38.08,Books,2023-04-23,3,25,Suburban,3,Medium,4,Sunday,0,33
70,557.08,Electronics,2023-02-16,1,25,Suburban,3,Medium,2,Thursday,0,28
70,14.82,Books,2023-12-15,2,25,Suburban,3,Medium,12,Friday,0,33
70,96.53,Electronics,2023-03-12,2,25,Suburban,3,Medium,3,Sunday,0,34
70,202.56,Home & Garden,2023-03-02,2,25,Suburban,3,High,3,Thursday,0,40
70,215.33,Sports,2023-08-03,3,25,Suburban,3,nan,8,Thursday,0,30
70,130.52,Fashion,2023-03-03,2,25,Suburban,3,High,3,Friday,0,32
70,755.38,Electronics,2023-11-06,1,25,Suburban,3,Medium,11,Monday,0,50
70,105.93,Fashion,2023-03-29,2,25,Suburban,3,High,3,Wednesday,0,21
70,111.35,Home & Garden,2023-02-19,2,25,Suburban,3,nan,2,Sunday,0,14
70,373.82,Sports,2023-01-07,1,25,Suburban,3,Medium,1,Saturday,0,25
70,176.94,Fashion,2023-02-12,3,25,Suburban,3,Low,2,Sunday,0,26
70,661.49,Sports,2023-08-27,2,25,Suburban,3,Low,8,Sunday,0,52
70,165.75,Sports,2023-01-17,3,25,Suburban,3,Medium,1,Tuesday,0,53
70,316.84,Sports,2023-02-08,4,25,Suburban,3,nan,2,Wednesday,0,26
70,1487.17,Electronics,2023-04-10,2,25,Suburban,3,Medium,4,Monday,0,55
70,397.15,Sports,2023-10-10,1,25,Suburban,3,High,10,Tuesday,0,31
70,197.79,Fashion,2023-02-20,4,25,Suburban,3,Low,2,Monday,0,38
70,162.14,Home & Garden,2023-10-02,1,25,Suburban,3,Low,10,Monday,0,35
70,106.63,Fashion,2023-10-28,3,25,Suburban,3,Medium,10,Saturday,0,23
70,1297.97,Electronics,2023-03-25,1,25,Suburban,3,nan,3,Saturday,0,46
70,135.91,Fashion,2023-01-06,3,25,Suburban,3,Medium,1,Friday,0,30
70,145.91,Home & Garden,2023-08-24,4,25,Suburban,3,High,8,Thursday,0,44
70,71.11,Home & Garden,2023-01-23,4,25,Suburban,3,Low,1,Monday,0,24
70,781.45,Electronics,2023-10-01,2,25,Suburban,3,Medium,10,Sunday,0,28
70,718.58,Electronics,2023-07-21,3,25,Suburban,3,Medium,7,Friday,0,55
70,492.69,Sports,2023-01-03,2,25,Suburban,3,High,1,Tuesday,0,43
70,34.17,Books,2023-03-16,2,25,Suburban,3,Low,3,Thursday,0,18
70,443.27,Home & Garden,2023-01-18,3,25,Suburban,3,Low,1,Wednesday,0,40
70,56.41,Fashion,2023-01-06,3,25,Suburban,3,Low,1,Friday,0,39
70,48.1,Books,2023-02-01,2,25,Suburban,3,nan,2,Wednesday,0,31
70,385.23,Sports,2023-03-22,4,25,Suburban,3,Low,3,Wednesday,0,50
70,49.78,Books,2023-01-30,1,25,Suburban,3,Low,1,Monday,0,36
70,738.16,Electronics,2023-06-22,2,25,Suburban,3,Medium,6,Thursday,0,46
70,1559.25,Electronics,2023-07-04,4,25,Suburban,3,Medium,7,Tuesday,0,59
70,107.89,Electronics,2023-01-14,2,25,Suburban,3,High,1,Saturday,0,33
70,442.69,Electronics,2023-05-11,1,25,Suburban,3,nan,5,Thursday,0,46
70,360.79,Fashion,2023-04-22,3,25,Suburban,3,Medium,4,Saturday,0,34
70,91.56,Electronics,2023-05-26,1,25,Suburban,3,nan,5,Friday,0,41
71,320.26,Sports,2023-04-02,4,40,Urban,49,High,4,Sunday,0,38
71,34.45,Books,2023-06-09,2,40,Urban,49,Low,6,Friday,0,31
71,118.45,Fashion,2023-09-13,3,40,Urban,49,nan,9,Wednesday,0,29
71,21.22,Books,2023-06-02,3,40,Urban,49,High,6,Friday,0,27
71,37.49,Books,2023-05-12,4,40,Urban,49,Medium,5,Friday,0,33
72,110.24,Home & Garden,2023-02-24,3,58,Urban,6,High,2,Friday,0,42
72,674.46,Electronics,2023-07-21,1,58,Urban,6,Medium,7,Friday,0,46
72,37.68,Books,2023-02-23,4,58,Urban,6,Low,2,Thursday,0,23
72,34.74,Books,2023-01-07,4,58,Urban,6,High,1,Saturday,0,14
72,127.86,Home & Garden,2023-01-18,3,58,Urban,6,High,1,Wednesday,0,39
72,27.36,Books,2023-02-22,2,58,Urban,6,High,2,Wednesday,0,57
72,205.73,Home & Garden,2023-02-24,2,58,Urban,6,Low,2,Friday,0,30
72,33.75,Books,2023-01-18,1,58,Urban,6,nan,1,Wednesday,0,25
72,177.53,Home & Garden,2023-05-16,4,58,Urban,6,Low,5,Tuesday,0,41
72,116.13,Home & Garden,2023-03-24,2,58,Urban,6,Medium,3,Friday,0,23
72,213.06,Home & Garden,2023-06-09,2,58,Urban,6,Low,6,Friday,0,48
73,149.13,Sports,2023-04-02,1,34,Urban,26,Low,4,Sunday,0,36
73,161.31,Fashion,2023-02-03,2,34,Urban,26,Medium,2,Friday,0,32
73,22.75,Books,2023-01-14,1,34,Urban,26,Medium,1,Saturday,0,22
73,83.21,Home & Garden,2023-02-14,4,34,Urban,26,High,2,Tuesday,0,40
73,20.14,Books,2023-02-02,1,34,Urban,26,nan,2,Thursday,0,25
74,132.85,Fashion,2023-04-05,2,58,Suburban,3,High,4,Wednesday,0,39
75,251.6,Electronics,2023-01-29,2,18,Suburban,2,Medium,1,Sunday,0,38
75,466.35,Electronics,2023-02-25,4,18,Suburban,2,High,2,Saturday,0,51
75,195.43,Electronics,2023-03-14,4,18,Suburban,2,High,3,Tuesday,0,35
76,333.45,Sports,2023-06-10,4,47,Suburban,0,Medium,6,Saturday,0,67
76,65.1,Electronics,2023-08-06,3,47,Suburban,0,High,8,Sunday,0,36
76,32.58,Books,2023-04-24,1,47,Suburban,0,Medium,4,Monday,0,32
76,498.55,Sports,2023-02-03,4,47,Suburban,0,Medium,2,Friday,0,34
76,29.03,Home & Garden,2023-08-16,1,47,Suburban,0,Medium,8,Wednesday,0,39
76,77.89,Home & Garden,2023-07-15,4,47,Suburban,0,High,7,Saturday,0,27
76,37.0,Books,2023-05-22,4,47,Suburban,0,High,5,Monday,0,22
76,142.49,Fashion,2023-04-07,4,47,Suburban,0,Medium,4,Friday,0,27
76,47.38,Books,2023-06-02,3,47,Suburban,0,Medium,6,Friday,0,28
76,163.91,Electronics,2023-01-06,1,47,Suburban,0,nan,1,Friday,0,55
76,193.74,Fashion,2023-04-10,3,47,Suburban,0,nan,4,Monday,0,36
76,103.97,Home & Garden,2023-04-14,4,47,Suburban,0,Low,4,Friday,0,25
76,19.29,Books,2023-02-01,3,47,Suburban,0,Low,2,Wednesday,0,41
77,402.65,Sports,2023-05-25,2,36,Urban,12,High,5,Thursday,0,38
78,203.92,Sports,2023-01-07,3,30,Rural,5,Medium,1,Saturday,0,46
78,85.83,Home & Garden,2023-06-15,2,30,Rural,5,Low,6,Thursday,0,50
78,276.85,Electronics,2023-07-14,2,30,Rural,5,Medium,7,Friday,0,19
78,94.68,Sports,2023-10-18,1,30,Rural,5,High,10,Wednesday,0,7
78,90.33,Electronics,2023-01-27,3,30,Rural,5,High,1,Friday,0,51
78,180.49,Home & Garden,2023-01-01,3,30,Rural,5,Medium,1,Sunday,0,26
78,35.17,Fashion,2023-01-27,3,30,Rural,5,Medium,1,Friday,0,13
78,284.54,Home & Garden,2023-07-15,1,30,Rural,5,Medium,7,Saturday,0,29
78,38.2,Books,2023-04-24,4,30,Rural,5,Low,4,Monday,0,20
78,263.82,Home & Garden,2023-01-06,3,30,Rural,5,Medium,1,Friday,0,26
78,406.61,Electronics,2023-02-18,1,30,Rural,5,Low,2,Saturday,0,45
78,253.39,Home & Garden,2023-01-21,4,30,Rural,5,Medium,1,Saturday,0,30
78,30.44,Books,2023-03-03,1,30,Rural,5,Medium,3,Friday,0,14
78,217.18,Home & Garden,2023-07-02,3,30,Rural,5,High,7,Sunday,0,34
78,46.89,Books,2023-02-06,4,30,Rural,5,Medium,2,Monday,0,22
78,93.4,Fashion,2023-01-05,2,30,Rural,5,Medium,1,Thursday,0,29
78,208.56,Home & Garden,2023-02-01,3,30,Rural,5,Low,2,Wednesday,0,31
78,21.93,Books,2023-02-19,4,30,Rural,5,Low,2,Sunday,0,38
78,283.52,Sports,2023-02-16,4,30,Rural,5,Medium,2,Thursday,0,29
78,178.7,Electronics,2023-03-04,3,30,Rural,5,Low,3,Saturday,0,40
79,215.15,Home & Garden,2023-04-01,1,36,Urban,23,Low,4,Saturday,0,17
79,225.54,Sports,2023-01-22,4,36,Urban,23,Medium,1,Sunday,0,42
80,746.22,Electronics,2023-04-19,2,18,Suburban,7,High,4,Wednesday,0,56
80,796.8,Electronics,2023-09-11,4,18,Suburban,7,Medium,9,Monday,0,41
80,30.6,Home & Garden,2023-02-24,1,18,Suburban,7,Medium,2,Friday,0,22
81,268.67,Sports,2023-06-22,1,31,Urban,41,nan,6,Thursday,0,23
